word,actual_v,actual_a,actual_d,pred_v,pred_a,pred_d,mae_overall,rmse_overall,mae_v,mae_a,mae_d,word_length,trajectory_length,vad_variance,error_v,error_a,error_d
leisure,0.29373514444906684,-0.3011552012107677,0.019937907479253534,0.2879791538513964,-0.28671548105200056,0.023001576960411815,0.007753126745865298,0.009147367867566385,0.005755990597670457,0.014439720158767155,0.0030636694811582814,7,39,0.0682543811345307,-0.005755990597670457,0.014439720158767155,0.0030636694811582814
determine,0.2510129744800561,-0.0008534651837338314,0.34045146396062836,0.23709165986094197,-0.02050185439074434,0.31245779994852535,0.020521122612742554,0.021319063644049032,0.013921314619114139,0.019648389207010508,0.027993664012103014,9,39,0.02598552218074776,-0.013921314619114139,-0.019648389207010508,-0.027993664012103014
third,0.08190928198511431,-0.4228935601922462,-0.11364002899679956,0.08149050125095111,-0.42300027543466856,-0.11426684539048113,0.0003841041234223658,0.0004395695764644784,0.00041878073416319606,0.00010671524242233943,0.0006268163936815618,5,39,0.0437075214671839,-0.00041878073416319606,-0.00010671524242233943,-0.0006268163936815618
grandfather,0.6987846639237723,-0.2814543475442338,0.5781687748447916,0.6990323820851323,-0.28179938094144336,0.5784251787365866,0.0002830518167882083,0.0002864467887672447,0.0002477181613600443,0.00034503339720953763,0.00025640389179504286,11,39,0.19195474482980387,0.0002477181613600443,-0.00034503339720953763,0.00025640389179504286
outward,-0.1548891294216446,-0.10902203517785529,-0.21486624760584286,-0.16588927883330323,-0.12553795211281976,-0.2199628972670592,0.010870905335946484,0.011828702902271756,0.011000149411658638,0.016515916934964472,0.00509664966121634,7,39,0.0011988974662575317,-0.011000149411658638,-0.016515916934964472,-0.00509664966121634
constitution,0.43144579852048376,-0.17665460525901913,0.4861234685772621,0.4246061230476516,-0.17454741646852756,0.4756174004900534,0.006484310783510795,0.00733936581786872,0.006839675472832152,0.002107188790491571,0.010506068087208664,12,39,0.0859004072821291,-0.006839675472832152,0.002107188790491571,-0.010506068087208664
administrator,0.4206644804215369,-0.015000971016153929,0.4213307438226572,0.41838893334367705,-0.01599016827708693,0.4186132059468267,0.0019940940715411286,0.002124589201953119,0.002275547077859874,0.0009891972609329999,0.0027175378758305113,13,39,0.0420022507638071,-0.002275547077859874,-0.0009891972609329999,-0.0027175378758305113
cop,0.031105845806490846,0.18617282829424608,0.6179377697736336,0.07745438319056364,0.1592405083211681,0.6550179408272132,0.03678700947024347,0.03763188303437115,0.04634853738407279,0.02693231997307799,0.037080171053579636,3,39,0.05005597556607969,0.04634853738407279,-0.02693231997307799,0.037080171053579636
cage,-0.21253220472978318,-0.1554643733424964,0.07745577337565555,-0.19755163054030253,-0.1595756347769529,0.0967949557691809,0.012810339339154167,0.014321592663748727,0.01498057418948065,0.0041112614344565035,0.019339182393525348,4,39,0.01663056164609546,0.01498057418948065,-0.0041112614344565035,0.019339182393525348
bath,0.24042774679212242,-0.235511793044347,-0.06707474395803087,0.22697706143911497,-0.2427083206173045,-0.07323881624630146,0.008937095071411846,0.009499240895092128,0.013450685353007447,0.007196527572957495,0.0061640722882705945,4,39,0.04008272042580315,-0.013450685353007447,-0.007196527572957495,-0.0061640722882705945
period,0.09555378435609817,-0.27363453249835845,0.028101894910336857,0.09039324454036092,-0.2862035367423606,0.025766249776349007,0.006688396397909081,0.007959612156955774,0.005160539815737247,0.012569004244002147,0.0023356451339878494,6,39,0.028216548982410737,-0.005160539815737247,-0.012569004244002147,-0.0023356451339878494
blank,-0.03188131789214468,-0.1403219688662419,-0.10340309762952907,-0.009868744174632346,-0.13632014856831798,-0.0858739119215638,0.014514526574467177,0.01640975643684903,0.02201257371751233,0.004001820297923925,0.017529185707965272,5,39,0.0020544039855419343,0.02201257371751233,0.004001820297923925,0.017529185707965272
jury,0.06802221867262721,-0.16453072595884644,0.08732217889359317,0.061694436261680835,-0.17046677584684786,0.08627693280769899,0.0044363594616139935,0.005045461917842646,0.006327782410946378,0.005936049888001421,0.0010452460858941803,4,39,0.01328064561168646,-0.006327782410946378,-0.005936049888001421,-0.0010452460858941803
continually,-0.1254725172382535,-0.03897819194894086,-0.034561665466705555,-0.13175236419176933,-0.03377848080593201,-0.03761569931794474,0.004844530649254622,0.005026615710224501,0.0062798469535158274,0.0051997111430088505,0.003054033851239188,11,39,0.002860085697191432,-0.0062798469535158274,0.0051997111430088505,-0.003054033851239188
sinister,-0.01530139071170113,0.18324571402587547,0.02951368717138359,-0.017963282094231398,0.1890395565581213,0.02948234095607179,0.0028290267100292976,0.003681270596142224,0.0026618913825302674,0.005793842532245824,3.134621531180118e-05,8,39,0.0076222403532191195,-0.0026618913825302674,0.005793842532245824,-3.134621531180118e-05
revenge,-0.27472263477336434,0.2745097783734976,-0.09385214557254647,-0.28537403507861503,0.2681828374262017,-0.09540245280774495,0.006176216162581696,0.007208466381895966,0.010651400305250691,0.0063269409472959115,0.0015503072351984865,7,39,0.053488365370290857,-0.010651400305250691,-0.0063269409472959115,-0.0015503072351984865
republican,0.3275348283230873,0.13915851786514627,0.3859220159660704,0.31398459581369,0.11270475797672823,0.3779395089739415,0.015995499796648074,0.01776823599547039,0.013550232509397298,0.02645375988841804,0.00798250699212888,10,39,0.024999518705660608,-0.013550232509397298,-0.02645375988841804,-0.00798250699212888
jerry,-0.1106666666666667,0.0,0.2660000000000001,-0.11082115467362265,-0.000278232415439561,0.2657077763255221,0.00024164803229117146,0.0002494490577385704,0.000154488006955944,0.000278232415439561,0.00029222367447800934,5,39,0.02498676543209878,-0.000154488006955944,-0.000278232415439561,-0.00029222367447800934
do,0.09389864810725428,-0.06789968855366538,0.0840478694286667,0.10717991825408597,-0.07925882756243575,0.08239302693636291,0.008765083882635286,0.010135098739989757,0.013281270146831697,0.011359139008770378,0.0016548424923037847,2,39,0.00856525485939845,0.013281270146831697,-0.011359139008770378,-0.0016548424923037847
classified,0.24427941176470586,-0.2889252450980392,0.2997965686274509,0.4998881678839098,0.4997463433246594,0.49970570660661906,0.41472982750702353,0.49237599929239817,0.2556087561192039,0.7886715884226986,0.19990913797916815,10,39,0.070442526084719,0.2556087561192039,0.7886715884226986,0.19990913797916815
implication,0.09155350903033978,0.1511906794161478,0.1933396954699245,0.08151420198506093,0.13363056328752285,0.18432324490358587,0.012205291246747477,0.012785952515885133,0.010039307045278847,0.01756011612862496,0.009016450566338624,11,39,0.0022828771525541234,-0.010039307045278847,-0.01756011612862496,-0.009016450566338624
panel,0.0952046137240274,-0.35851473312170934,-0.018457067686303653,0.1281476258651019,-0.31093604006683506,0.009210191897924241,0.03606298826005889,0.03703354936017689,0.03294301214107449,0.04757869305487428,0.027667259584227895,5,39,0.03684499128251672,0.03294301214107449,0.04757869305487428,0.027667259584227895
interview,0.12295482655578721,-0.11414629432949491,-0.002525992850685728,0.11918279038727148,-0.10918416299698099,-0.004528965640332904,0.0035790467635589463,0.0037798987735023766,0.0037720361685157355,0.004962131332513928,0.002002972789647176,9,39,0.006364985799346315,-0.0037720361685157355,0.004962131332513928,-0.002002972789647176
ruin,-0.29869091732645153,-0.0669761091024326,-0.10455286954131225,-0.3004062046887031,-0.05073692071710602,-0.09818021216277227,0.00810904437537271,0.010120346045030372,0.0017152873622515719,0.016239188385326578,0.006372657378539981,4,39,0.017340854920479057,-0.0017152873622515719,0.016239188385326578,0.006372657378539981
second,0.12358565797993418,-0.3075577757241342,0.10528689724357682,0.12206943052572455,-0.2996265119152218,0.1076133647542796,0.003924652924608252,0.004851678141901604,0.0015162274542096232,0.007931263808912348,0.0023264675107027843,6,39,0.04207650896770103,-0.0015162274542096232,0.007931263808912348,0.0023264675107027843
actual,0.4654135612260418,-0.22119759166797,0.3874073948265286,0.4637133574319847,-0.2265536393964897,0.38630392024272076,0.00271990870212821,0.0033063371661410557,0.001700203794057109,0.005356047728519692,0.0011034745838078286,6,39,0.0944200040773056,-0.001700203794057109,-0.005356047728519692,-0.0011034745838078286
keen,0.2003261695361696,0.15347274994595042,0.1550533863138599,0.20979662108672498,0.14825687095087045,0.17628199700899702,0.011971647080257488,0.013754378191548358,0.00947045155055537,0.00521587899507997,0.021228610695137123,4,39,0.0023989939355815444,0.00947045155055537,-0.00521587899507997,0.021228610695137123
spell,0.21056966008897848,-0.25271091175759164,-0.008872274967342667,0.17000353204569177,-0.2703109493933621,-0.02439168221210484,0.02456185764127311,0.027056878795318366,0.040566128043286714,0.01760003763577045,0.015519407244762171,5,39,0.031303094152008965,-0.040566128043286714,-0.01760003763577045,-0.015519407244762171
frail,-0.054302547885931675,-0.39110231241542565,-0.3340902192025073,-0.05010429370674191,-0.38433972770468305,-0.327800530108285,0.005750175994718214,0.005857134652855226,0.004198254179189766,0.006762584710742592,0.006289689094222284,5,39,0.02166046441847639,0.004198254179189766,0.006762584710742592,0.006289689094222284
commerce,0.17521413905387312,0.10757274409267012,0.2555058055128716,0.16656643482694788,0.12075281388894676,0.2657772883890141,0.010699752299781456,0.01086278645507976,0.008647704226925235,0.013180069796276644,0.01027148287614249,8,39,0.00392757981246518,-0.008647704226925235,0.013180069796276644,0.01027148287614249
apron,0.18741442913746428,-0.31100040629397946,-0.12092516182014308,0.18230941941491285,-0.303486527763044,-0.11310394827171229,0.0068133672673058865,0.006920762872572997,0.005105009722551429,0.007513878530935436,0.007821213548430794,5,39,0.041038356884159105,-0.005105009722551429,0.007513878530935436,0.007821213548430794
expression,0.2988592775607821,-0.026129040070952545,0.19161554802399378,0.30455173415305975,-0.01886019842078791,0.2001352367926601,0.007160329003702862,0.0072531652333095754,0.005692456592277628,0.0072688416501646355,0.008519688768666323,10,39,0.017883241361561168,0.005692456592277628,0.0072688416501646355,0.008519688768666323
unhappy,0.8621858358928548,0.4368755707472664,0.32321687650455716,0.7551427870167391,0.4082603344402741,0.2650573023717152,0.06460595310531665,0.07224860350418096,0.10704304887611571,0.02861523630699231,0.05815957413284195,7,39,0.03789967655896474,-0.10704304887611571,-0.02861523630699231,-0.05815957413284195
author,0.4034254455584962,-0.4604494222817241,0.2595119883616927,0.4053214699344801,-0.4569160406947043,0.25653206918731436,0.0028031083791273392,0.002884418610375593,0.0018960243759839068,0.0035333815870197682,0.0029799191743783426,6,39,0.1434355199201207,0.0018960243759839068,0.0035333815870197682,-0.0029799191743783426
declaration,0.357,0.021500000000000002,0.33299999999999996,0.35682720351545144,0.021372829357627784,0.33283416005852634,0.00015526902279812752,0.0001565608332690222,0.00017279648454854302,0.00012717064237221729,0.00016583994147362224,11,39,0.023352055555555574,-0.00017279648454854302,-0.00012717064237221729,-0.00016583994147362224
primary,0.320780300446614,-0.21133474680736095,0.3600468559629245,0.3189378237672763,-0.14393624400986008,0.3709896396439345,0.026727921052616177,0.03943643583603034,0.001842476679337679,0.06739850279750087,0.010942783681009982,7,39,0.0733298411324055,-0.001842476679337679,0.06739850279750087,0.010942783681009982
keep,0.17007837983858376,-0.08503738146071976,0.17561872336408624,0.16571314880904137,-0.08131903972922558,0.18449575346068892,0.005653534285879752,0.006101447110028917,0.0043652310295423935,0.0037183417314941847,0.008877030096602678,4,39,0.014474537017441311,-0.0043652310295423935,0.0037183417314941847,0.008877030096602678
fur,0.12917781929115568,-0.3124585841401027,-0.08427146553947937,0.11957330928561852,-0.30320101404272876,-0.07441595990649782,0.009572528578630881,0.009575667214977528,0.009604510005537165,0.009257570097373935,0.009855505632981543,3,39,0.025156327824111847,-0.009604510005537165,0.009257570097373935,0.009855505632981543
lumber,-0.017168309185332197,-0.14903914247929495,-0.047606656137172576,0.034414468356231326,-0.1628101296116652,-0.04103891072983854,0.02397383669375593,0.031056713204705003,0.051582777541563526,0.013770987132370238,0.006567745407334034,6,39,0.00867437770648543,0.051582777541563526,-0.013770987132370238,0.006567745407334034
heat,0.25155238683743025,0.13563917995562452,0.2392849550114356,0.25329410957777987,0.127096167118675,0.23671483654242878,0.004284951348768652,0.005247925792833626,0.001741722740349616,0.008543012836949526,0.0025701184690068157,4,39,0.002524227598865268,0.001741722740349616,-0.008543012836949526,-0.0025701184690068157
artificial,0.11923570681897458,-0.18095758379105853,0.007604035592268165,0.11235563230363123,-0.18198582984682393,0.010477796603516979,0.003594027194119189,0.004345542453198371,0.006880074515343351,0.0010282460557654027,0.0028737610112488134,10,39,0.009802340504080981,-0.006880074515343351,-0.0010282460557654027,0.0028737610112488134
sign,0.24674297524862115,-0.17398252856825716,0.09495160131425456,0.24209592119551446,-0.18362987031448652,0.08312807840820223,0.00870597290179613,0.0092098137522062,0.004647054053106697,0.00964734174622936,0.011823522906052333,4,39,0.026533981707175424,-0.004647054053106697,-0.00964734174622936,-0.011823522906052333
saving,0.23174669229432135,-0.19847810257875542,0.24875564938646427,0.23631484860069352,-0.19725146817962574,0.2518451060516838,0.0029614157902404605,0.003261769789283391,0.0045681563063721675,0.001226634399129678,0.0030894566652195365,6,39,0.04002672963519115,0.0045681563063721675,0.001226634399129678,0.0030894566652195365
hate,-0.03504212166291834,0.18608293117037106,0.04866344934725204,-0.04980905333407279,0.18556564198019626,0.045241190330008986,0.006235493292857432,0.00875674436968286,0.014766931671154448,0.0005172891901747967,0.003422259017243051,4,39,0.01117574898615332,-0.014766931671154448,-0.0005172891901747967,-0.003422259017243051
talk,0.3763217584793104,-0.19443148570056762,0.21991954150199666,0.3471592555067905,-0.2202551392545947,0.21855718386125417,0.01878283805576315,0.022503101125859185,0.029162502972519877,0.025823653554027076,0.0013623576407424953,4,39,0.05836316709645379,-0.029162502972519877,-0.025823653554027076,-0.0013623576407424953
aside,-0.014264139587761744,-0.40038457158393975,-0.19809560896189032,-0.02223866138892117,-0.4205772828958379,-0.20611353935234544,0.012061721167837566,0.013361958387265071,0.007974521801159425,0.02019271131189815,0.008017930390455119,5,39,0.024817224271118283,-0.007974521801159425,-0.02019271131189815,-0.008017930390455119
